Geography,Year,Sex,Age,Disease Name,Crude Rate,Cases,Population,Standard Error,Standard Score,Alberta Rate
AB,2007,FEMALE,20to24,Infectious syphilis,8.18,11.0,134489.0,2.47,0.0,8.18
AB,2007,FEMALE,20to24,Mucopurulent Cervicitis,77.33000000000001,104.0,134489.0,7.58,0.0,77.33000000000001
AB,2007,FEMALE,20to24,Non-Gonococcal Urethritis,0.0,0.0,134489.0,1.4900000000000002,0.0,0.0
AB,2007,FEMALE,20to24,Non-infectious syphilis,4.46,6.0,134489.0,1.82,0.0,4.46
AB,2007,MALE,20to24,Chlamydia,1049.21,1551.0,147826.0,26.5,0.0,1049.21
AB,2007,MALE,20to24,Gonorrhea,239.47,354.0,147826.0,12.71,0.0,239.47
AB,2007,MALE,20to24,Infectious syphilis,10.150000000000002,15.0,147826.0,2.62,0.0,10.150000000000002
AB,2007,MALE,20to24,Mucopurulent Cervicitis,0.0,0.0,147826.0,1.35,0.0,0.0
AB,2007,MALE,20to24,Non-Gonococcal Urethritis,242.85000000000002,359.0,147826.0,12.8,0.0,242.85000000000002
AB,2007,MALE,20to24,Non-infectious syphilis,0.68,1.0,147826.0,0.68,0.0,0.68
AB,2007,BOTH,20to24,Chlamydia,1574.13,4444.0,282315.0,23.430000000000003,0.0,1574.13
AB,2007,BOTH,20to24,Gonorrhea,233.78000000000003,660.0,282315.0,9.09,0.0,233.78000000000003
AB,2007,BOTH,20to24,Infectious syphilis,9.21,26.0,282315.0,1.81,0.0,9.21
AB,2007,BOTH,20to24,Mucopurulent Cervicitis,36.84,104.0,282315.0,3.61,0.0,36.84
AB,2007,BOTH,20to24,Non-Gonococcal Urethritis,127.16000000000001,359.0,282315.0,6.71,0.0,127.16000000000001
AB,2007,BOTH,20to24,Non-infectious syphilis,2.4800000000000004,7.0,282315.0,0.9400000000000001,0.0,2.4800000000000004
AB,2007,FEMALE,25to29,Chlamydia,873.9900000000001,1169.0,133755.0,25.450000000000003,0.0,873.9900000000001
AB,2007,FEMALE,25to29,Gonorrhea,100.18,134.0,133755.0,8.65,0.0,100.18
AB,2007,FEMALE,25to29,Infectious syphilis,12.71,17.0,133755.0,3.08,0.0,12.71
AB,2007,FEMALE,25to29,Mucopurulent Cervicitis,44.86000000000001,60.0,133755.0,5.79,0.0,44.86000000000001
AB,2007,FEMALE,25to29,Non-Gonococcal Urethritis,0.0,0.0,133755.0,1.5,0.0,0.0
AB,2007,FEMALE,25to29,Non-infectious syphilis,4.49,6.0,133755.0,1.83,0.0,4.49
AB,2007,MALE,25to29,Chlamydia,631.36,926.0,146667.0,20.68,0.0,631.36
AB,2007,MALE,25to29,Gonorrhea,189.55,278.0,146667.0,11.360000000000001,0.0,189.55
AB,2007,MALE,25to29,Infectious syphilis,11.59,17.0,146667.0,2.81,0.0,11.59
AB,2007,MALE,25to29,Mucopurulent Cervicitis,0.0,0.0,146667.0,1.36,0.0,0.0
AB,2007,MALE,25to29,Non-Gonococcal Urethritis,202.5,297.0,146667.0,11.74,0.0,202.5
AB,2007,MALE,25to29,Non-infectious syphilis,3.41,5.0,146667.0,1.52,0.0,3.41
AB,2007,BOTH,25to29,Chlamydia,747.09,2095.0,280422.0,16.259999999999998,0.0,747.09
AB,2007,BOTH,25to29,Gonorrhea,146.92000000000002,412.0,280422.0,7.23,0.0,146.92000000000002
AB,2007,BOTH,25to29,Infectious syphilis,12.120000000000001,34.0,280422.0,2.08,0.0,12.120000000000001
AB,2007,BOTH,25to29,Mucopurulent Cervicitis,21.400000000000002,60.0,280422.0,2.7600000000000002,0.0,21.400000000000002
AB,2007,BOTH,25to29,Non-Gonococcal Urethritis,105.91000000000001,297.0,280422.0,6.140000000000001,0.0,105.91000000000001
AB,2007,BOTH,25to29,Non-infectious syphilis,3.9200000000000004,11.0,280422.0,1.1800000000000002,0.0,3.9200000000000004
AB,2007,FEMALE,30to34,Chlamydia,331.91,416.0,125335.0,16.25,0.0,331.91
AB,2007,FEMALE,30to34,Gonorrhea,50.27,63.0,125335.0,6.330000000000001,0.0,50.27
AB,2007,FEMALE,30to34,Infectious syphilis,9.57,12.0,125335.0,2.7600000000000002,0.0,9.57
AB,2007,FEMALE,30to34,Mucopurulent Cervicitis,16.759999999999998,21.0,125335.0,3.66,0.0,16.759999999999998
AB,2007,FEMALE,30to34,Non-Gonococcal Urethritis,0.0,0.0,125335.0,1.6,0.0,0.0
AB,2007,FEMALE,30to34,Non-infectious syphilis,7.98,10.0,125335.0,2.52,0.0,7.98
AB,2007,MALE,30to34,Chlamydia,283.14000000000004,386.0,136329.0,14.39,0.0,283.14000000000004
AB,2007,MALE,30to34,Gonorrhea,117.36000000000001,160.0,136329.0,9.270000000000001,0.0,117.36000000000001
AB,2007,MALE,30to34,Infectious syphilis,14.670000000000002,20.0,136329.0,3.2800000000000002,0.0,14.670000000000002
AB,2007,MALE,30to34,Mucopurulent Cervicitis,0.0,0.0,136329.0,1.4700000000000002,0.0,0.0
AB,2007,MALE,30to34,Non-Gonococcal Urethritis,137.9,188.0,136329.0,10.05,0.0,137.9
AB,2007,MALE,30to34,Non-infectious syphilis,5.870000000000001,8.0,136329.0,2.07,0.0,5.870000000000001
AB,2007,BOTH,30to34,Chlamydia,306.5,802.0,261664.0,10.81,0.0,306.5
AB,2007,BOTH,30to34,Gonorrhea,85.22,223.0,261664.0,5.7,0.0,85.22
AB,2007,BOTH,30to34,Infectious syphilis,12.23,32.0,261664.0,2.16,0.0,12.23
AB,2007,BOTH,30to34,Mucopurulent Cervicitis,8.03,21.0,261664.0,1.7500000000000002,0.0,8.03
AB,2007,BOTH,30to34,Non-Gonococcal Urethritis,71.85,188.0,261664.0,5.24,0.0,71.85
AB,2007,BOTH,30to34,Non-infectious syphilis,6.880000000000001,18.0,261664.0,1.62,0.0,6.880000000000001
AB,2007,FEMALE,35to39,Chlamydia,160.27,199.0,124165.0,11.350000000000001,0.0,160.27
AB,2007,FEMALE,35to39,Gonorrhea,40.27,50.0,124165.0,5.69,0.0,40.27
AB,2007,FEMALE,35to39,Infectious syphilis,7.25,9.0,124165.0,2.4200000000000004,0.0,7.25
AB,2007,FEMALE,35to39,Mucopurulent Cervicitis,14.5,18.0,124165.0,3.4200000000000004,0.0,14.5
AB,2007,FEMALE,35to39,Non-Gonococcal Urethritis,0.0,0.0,124165.0,1.61,0.0,0.0
AB,2007,FEMALE,35to39,Non-infectious syphilis,10.47,13.0,124165.0,2.9000000000000004,0.0,10.47
AB,2007,MALE,35to39,Chlamydia,136.82000000000002,184.0,134485.0,10.08,0.0,136.82000000000002
AB,2007,MALE,35to39,Gonorrhea,80.31000000000002,108.0,134485.0,7.72,0.0,80.31000000000002
AB,2007,MALE,35to39,Infectious syphilis,22.310000000000002,30.0,134485.0,4.07,0.0,22.310000000000002
AB,2007,MALE,35to39,Mucopurulent Cervicitis,0.0,0.0,134485.0,1.4900000000000002,0.0,0.0
AB,2007,MALE,35to39,Non-Gonococcal Urethritis,89.23,120.0,134485.0,8.139999999999999,0.0,89.23
AB,2007,MALE,35to39,Non-infectious syphilis,6.69,9.0,134485.0,2.23,0.0,6.69
AB,2007,BOTH,35to39,Chlamydia,148.08,383.0,258650.0,7.56,0.0,148.08
AB,2007,BOTH,35to39,Gonorrhea,61.09,158.0,258650.0,4.86,0.0,61.09
AB,2007,BOTH,35to39,Infectious syphilis,15.08,39.0,258650.0,2.41,0.0,15.08
AB,2007,BOTH,35to39,Mucopurulent Cervicitis,6.96,18.0,258650.0,1.6400000000000001,0.0,6.96
AB,2007,BOTH,35to39,Non-Gonococcal Urethritis,46.39000000000001,120.0,258650.0,4.23,0.0,46.39000000000001
AB,2007,BOTH,35to39,Non-infectious syphilis,8.51,22.0,258650.0,1.81,0.0,8.51
AB,2007,FEMALE,40to49,Chlamydia,48.0,132.0,275000.0,4.180000000000001,0.0,48.0
AB,2007,FEMALE,40to49,Gonorrhea,9.450000000000001,26.0,275000.0,1.85,0.0,9.450000000000001
AB,2007,FEMALE,40to49,Infectious syphilis,4.359999999999999,12.0,275000.0,1.2600000000000002,0.0,4.359999999999999
AB,2007,FEMALE,40to49,Mucopurulent Cervicitis,6.55,18.0,275000.0,1.54,0.0,6.55
AB,2007,FEMALE,40to49,Non-Gonococcal Urethritis,0.0,0.0,275000.0,0.7300000000000001,0.0,0.0
AB,2007,FEMALE,40to49,Non-infectious syphilis,2.91,8.0,275000.0,1.03,0.0,2.91
AB,2007,MALE,40to49,Chlamydia,55.57,161.0,289742.0,4.38,0.0,55.57
AB,2007,MALE,40to49,Gonorrhea,54.88,159.0,289742.0,4.35,0.0,54.88
AB,2007,MALE,40to49,Infectious syphilis,16.910000000000004,49.0,289742.0,2.4200000000000004,0.0,16.910000000000004
AB,2007,MALE,40to49,Mucopurulent Cervicitis,0.0,0.0,289742.0,0.6900000000000001,0.0,0.0
AB,2007,MALE,40to49,Non-Gonococcal Urethritis,42.45,123.0,289742.0,3.83,0.0,42.45
AB,2007,MALE,40to49,Non-infectious syphilis,5.52,16.0,289742.0,1.3800000000000001,0.0,5.52
AB,2007,BOTH,40to49,Chlamydia,51.88,293.0,564742.0,3.03,0.0,51.88
AB,2007,BOTH,40to49,Gonorrhea,32.760000000000005,185.0,564742.0,2.41,0.0,32.760000000000005
AB,2007,BOTH,40to49,Infectious syphilis,10.8,61.0,564742.0,1.3800000000000001,0.0,10.8
AB,2007,BOTH,40to49,Mucopurulent Cervicitis,3.19,18.0,564742.0,0.7500000000000001,0.0,3.19
AB,2007,BOTH,40to49,Non-Gonococcal Urethritis,21.78,123.0,564742.0,1.9600000000000002,0.0,21.78
AB,2007,BOTH,40to49,Non-infectious syphilis,4.25,24.0,564742.0,0.8700000000000001,0.0,4.25
AB,2007,FEMALE,50to59,Chlamydia,12.680000000000001,28.0,220904.0,2.4000000000000004,0.0,12.680000000000001
AB,2007,FEMALE,50to59,Gonorrhea,2.2600000000000002,5.0,220904.0,1.01,0.0,2.2600000000000002
AB,2007,FEMALE,50to59,Infectious syphilis,1.81,4.0,220904.0,0.91,0.0,1.81
AB,2007,FEMALE,50to59,Mucopurulent Cervicitis,1.36,3.0,220904.0,0.78,0.0,1.36
AB,2007,FEMALE,50to59,Non-Gonococcal Urethritis,0.0,0.0,220904.0,0.91,0.0,0.0
AB,2007,FEMALE,50to59,Non-infectious syphilis,2.2600000000000002,5.0,220904.0,1.01,0.0,2.2600000000000002
AB,2007,MALE,50to59,Chlamydia,19.04,44.0,231122.0,2.87,0.0,19.04
AB,2007,MALE,50to59,Gonorrhea,25.96,60.0,231122.0,3.35,0.0,25.96
AB,2007,MALE,50to59,Infectious syphilis,11.250000000000002,26.0,231122.0,2.21,0.0,11.250000000000002
AB,2007,MALE,50to59,Mucopurulent Cervicitis,0.0,0.0,231122.0,0.8700000000000001,0.0,0.0
AB,2007,MALE,50to59,Non-Gonococcal Urethritis,17.74,41.0,231122.0,2.77,0.0,17.74
AB,2007,MALE,50to59,Non-infectious syphilis,6.92,16.0,231122.0,1.7300000000000002,0.0,6.92
AB,2007,BOTH,50to59,Chlamydia,15.93,72.0,452026.0,1.8800000000000001,0.0,15.93
AB,2007,BOTH,50to59,Gonorrhea,14.38,65.0,452026.0,1.7800000000000002,0.0,14.38
AB,2007,BOTH,50to59,Infectious syphilis,6.640000000000001,30.0,452026.0,1.2100000000000002,0.0,6.640000000000001
AB,2007,BOTH,50to59,Mucopurulent Cervicitis,0.6600000000000001,3.0,452026.0,0.38000000000000006,0.0,0.6600000000000001
AB,2007,BOTH,50to59,Non-Gonococcal Urethritis,9.07,41.0,452026.0,1.4200000000000002,0.0,9.07
AB,2007,BOTH,50to59,Non-infectious syphilis,4.65,21.0,452026.0,1.01,0.0,4.65
AB,2007,FEMALE,60+,Chlamydia,1.4600000000000002,4.0,274144.0,0.7300000000000001,0.0,1.4600000000000002
AB,2007,FEMALE,60+,Gonorrhea,0.36000000000000004,1.0,274144.0,0.36000000000000004,0.0,0.36000000000000004
AB,2007,FEMALE,60+,Infectious syphilis,0.0,0.0,274144.0,0.7300000000000001,0.0,0.0
AB,2007,FEMALE,60+,Mucopurulent Cervicitis,0.0,0.0,274144.0,0.7300000000000001,0.0,0.0
AB,2007,FEMALE,60+,Non-Gonococcal Urethritis,0.0,0.0,274144.0,0.7300000000000001,0.0,0.0
AB,2007,FEMALE,60+,Non-infectious syphilis,3.2800000000000002,9.0,274144.0,1.09,0.0,3.2800000000000002
AB,2007,MALE,60+,Chlamydia,6.340000000000001,15.0,236697.0,1.6400000000000001,0.0,6.340000000000001
AB,2007,MALE,60+,Gonorrhea,9.72,23.0,236697.0,2.03,0.0,9.72
AB,2007,MALE,60+,Infectious syphilis,6.76,16.0,236697.0,1.6900000000000002,0.0,6.76
AB,2007,MALE,60+,Mucopurulent Cervicitis,0.0,0.0,236697.0,0.8400000000000001,0.0,0.0
AB,2007,MALE,60+,Non-Gonococcal Urethritis,8.450000000000001,20.0,236697.0,1.8900000000000001,0.0,8.450000000000001
AB,2007,MALE,60+,Non-infectious syphilis,5.49,13.0,236697.0,1.52,0.0,5.49
AB,2007,BOTH,60+,Chlamydia,3.72,19.0,510841.0,0.8500000000000001,0.0,3.72
AB,2007,BOTH,60+,Gonorrhea,4.7,24.0,510841.0,0.96,0.0,4.7
AB,2007,BOTH,60+,Infectious syphilis,3.13,16.0,510841.0,0.78,0.0,3.13
AB,2007,BOTH,60+,Mucopurulent Cervicitis,0.0,0.0,510841.0,0.39,0.0,0.0
AB,2007,BOTH,60+,Non-Gonococcal Urethritis,3.9200000000000004,20.0,510841.0,0.88,0.0,3.9200000000000004
AB,2007,BOTH,60+,Non-infectious syphilis,4.31,22.0,510841.0,0.92,0.0,4.31
AB,2008,FEMALE,ALL,Chlamydia,443.29,7828.0,1765878.0,5.0,0.0,443.29
AB,2008,FEMALE,ALL,Gonorrhea,49.720000000000006,878.0,1765878.0,1.6800000000000002,0.0,49.720000000000006
AB,2008,FEMALE,ALL,Infectious syphilis,5.55,98.0,1765878.0,0.56,0.0,5.55
AB,2008,FEMALE,ALL,Mucopurulent Cervicitis,20.39,360.0,1765878.0,1.07,0.0,20.39
AB,2008,FEMALE,ALL,Non-Gonococcal Urethritis,0.0,0.0,1765878.0,0.11,0.0,0.0
AB,2008,FEMALE,ALL,Non-infectious syphilis,6.06,107.0,1765878.0,0.59,0.0,6.06
AB,2008,MALE,ALL,Chlamydia,222.46,4071.0,1829978.0,3.4800000000000004,0.0,222.46
AB,2008,MALE,ALL,Gonorrhea,63.88,1169.0,1829978.0,1.87,0.0,63.88
AB,2008,MALE,ALL,Infectious syphilis,7.870000000000001,144.0,1829978.0,0.6600000000000001,0.0,7.870000000000001
AB,2008,MALE,ALL,Mucopurulent Cervicitis,0.0,0.0,1829978.0,0.11,0.0,0.0
AB,2008,MALE,ALL,Non-Gonococcal Urethritis,65.68,1202.0,1829978.0,1.8900000000000001,0.0,65.68
AB,2008,MALE,ALL,Non-infectious syphilis,8.52,156.0,1829978.0,0.68,0.0,8.52
AB,2008,BOTH,ALL,Chlamydia,330.91,11899.0,3595856.0,3.03,0.0,330.91
AB,2008,BOTH,ALL,Gonorrhea,56.93000000000001,2047.0,3595856.0,1.2600000000000002,0.0,56.93000000000001
AB,2008,BOTH,ALL,Infectious syphilis,6.73,242.0,3595856.0,0.43000000000000005,0.0,6.73
AB,2008,BOTH,ALL,Mucopurulent Cervicitis,10.01,360.0,3595856.0,0.53,0.0,10.01
AB,2008,BOTH,ALL,Non-Gonococcal Urethritis,33.43,1202.0,3595856.0,0.96,0.0,33.43
AB,2008,BOTH,ALL,Non-infectious syphilis,7.3100000000000005,263.0,3595856.0,0.45,0.0,7.3100000000000005
AB,2008,FEMALE,00to14,Chlamydia,25.09,81.0,322852.0,2.79,0.0,25.09
AB,2008,FEMALE,00to14,Gonorrhea,5.2700000000000005,17.0,322852.0,1.2800000000000002,0.0,5.2700000000000005
AB,2008,FEMALE,00to14,Infectious syphilis,0.31000000000000005,1.0,322852.0,0.31000000000000005,0.0,0.31000000000000005
AB,2008,FEMALE,00to14,Mucopurulent Cervicitis,0.93,3.0,322852.0,0.54,0.0,0.93
AB,2008,FEMALE,00to14,Non-Gonococcal Urethritis,0.0,0.0,322852.0,0.6200000000000001,0.0,0.0
AB,2008,FEMALE,00to14,Non-infectious syphilis,0.0,0.0,322852.0,0.6200000000000001,0.0,0.0
AB,2008,MALE,00to14,Chlamydia,3.22,11.0,341160.0,0.97,0.0,3.22
AB,2008,MALE,00to14,Gonorrhea,1.4700000000000002,5.0,341160.0,0.6600000000000001,0.0,1.4700000000000002
AB,2008,MALE,00to14,Infectious syphilis,0.0,0.0,341160.0,0.59,0.0,0.0
AB,2008,MALE,00to14,Mucopurulent Cervicitis,0.0,0.0,341160.0,0.59,0.0,0.0
AB,2008,MALE,00to14,Non-Gonococcal Urethritis,0.0,0.0,341160.0,0.59,0.0,0.0
AB,2008,MALE,00to14,Non-infectious syphilis,0.0,0.0,341160.0,0.59,0.0,0.0
AB,2008,BOTH,00to14,Chlamydia,13.860000000000001,92.0,664012.0,1.4400000000000002,0.0,13.860000000000001
AB,2008,BOTH,00to14,Gonorrhea,3.31,22.0,664012.0,0.7100000000000001,0.0,3.31
AB,2008,BOTH,00to14,Infectious syphilis,0.15000000000000002,1.0,664012.0,0.15000000000000002,0.0,0.15000000000000002
AB,2008,BOTH,00to14,Mucopurulent Cervicitis,0.45,3.0,664012.0,0.26,0.0,0.45
AB,2008,BOTH,00to14,Non-Gonococcal Urethritis,0.0,0.0,664012.0,0.30000000000000004,0.0,0.0
AB,2008,BOTH,00to14,Non-infectious syphilis,0.0,0.0,664012.0,0.30000000000000004,0.0,0.0
AB,2008,FEMALE,15to19,Chlamydia,2082.65,2544.0,122152.0,40.86000000000001,0.0,2082.65
AB,2008,FEMALE,15to19,Gonorrhea,227.59,278.0,122152.0,13.63,0.0,227.59
AB,2008,FEMALE,15to19,Infectious syphilis,9.82,12.0,122152.0,2.8400000000000003,0.0,9.82
AB,2008,FEMALE,15to19,Mucopurulent Cervicitis,62.220000000000006,76.0,122152.0,7.130000000000001,0.0,62.220000000000006
AB,2008,FEMALE,15to19,Non-Gonococcal Urethritis,0.0,0.0,122152.0,1.6400000000000001,0.0,0.0
AB,2008,FEMALE,15to19,Non-infectious syphilis,1.6400000000000001,2.0,122152.0,1.1600000000000001,0.0,1.6400000000000001
AB,2008,MALE,15to19,Chlamydia,461.79,592.0,128197.0,18.94,0.0,461.79
AB,2008,MALE,15to19,Gonorrhea,125.59,161.0,128197.0,9.89,0.0,125.59
AB,2008,MALE,15to19,Infectious syphilis,1.56,2.0,128197.0,1.1,0.0,1.56
AB,2008,MALE,15to19,Mucopurulent Cervicitis,0.0,0.0,128197.0,1.56,0.0,0.0
AB,2008,MALE,15to19,Non-Gonococcal Urethritis,91.27,117.0,128197.0,8.43,0.0,91.27
AB,2008,MALE,15to19,Non-infectious syphilis,0.78,1.0,128197.0,0.78,0.0,0.78
AB,2008,BOTH,15to19,Chlamydia,1252.65,3136.0,250349.0,22.230000000000004,0.0,1252.65
AB,2008,BOTH,15to19,Gonorrhea,175.36,439.0,250349.0,8.360000000000001,0.0,175.36
AB,2008,BOTH,15to19,Infectious syphilis,5.59,14.0,250349.0,1.4900000000000002,0.0,5.59
AB,2008,BOTH,15to19,Mucopurulent Cervicitis,30.36,76.0,250349.0,3.4800000000000004,0.0,30.36
AB,2008,BOTH,15to19,Non-Gonococcal Urethritis,46.730000000000004,117.0,250349.0,4.319999999999999,0.0,46.730000000000004
AB,2008,BOTH,15to19,Non-infectious syphilis,1.2000000000000002,3.0,250349.0,0.6900000000000001,0.0,1.2000000000000002
AB,2008,FEMALE,20to24,Chlamydia,2172.3,2966.0,136537.0,39.45,0.0,2172.3
AB,2008,FEMALE,20to24,Gonorrhea,200.68000000000004,274.0,136537.0,12.110000000000001,0.0,200.68000000000004
AB,2008,FEMALE,20to24,Infectious syphilis,19.04,26.0,136537.0,3.73,0.0,19.04
AB,2008,FEMALE,20to24,Mucopurulent Cervicitis,77.63000000000001,106.0,136537.0,7.54,0.0,77.63000000000001
AB,2008,FEMALE,20to24,Non-Gonococcal Urethritis,0.0,0.0,136537.0,1.4600000000000002,0.0,0.0
AB,2008,FEMALE,20to24,Non-infectious syphilis,5.130000000000001,7.0,136537.0,1.9400000000000002,0.0,5.130000000000001
AB,2008,MALE,20to24,Chlamydia,1111.01,1645.0,148063.0,27.240000000000002,0.0,1111.01
AB,2008,MALE,20to24,Gonorrhea,229.63000000000002,340.0,148063.0,12.44,0.0,229.63000000000002
AB,2008,MALE,20to24,Infectious syphilis,10.81,16.0,148063.0,2.7,0.0,10.81
AB,2008,MALE,20to24,Mucopurulent Cervicitis,0.0,0.0,148063.0,1.35,0.0,0.0
AB,2008,MALE,20to24,Non-Gonococcal Urethritis,233.01,345.0,148063.0,12.53,0.0,233.01
AB,2008,MALE,20to24,Non-infectious syphilis,1.35,2.0,148063.0,0.96,0.0,1.35
AB,2008,BOTH,20to24,Chlamydia,1620.17,4611.0,284600.0,23.67,0.0,1620.17
AB,2008,BOTH,20to24,Gonorrhea,215.74,614.0,284600.0,8.700000000000001,0.0,215.74
AB,2008,BOTH,20to24,Infectious syphilis,14.760000000000002,42.0,284600.0,2.2800000000000002,0.0,14.760000000000002
AB,2008,BOTH,20to24,Mucopurulent Cervicitis,37.25,106.0,284600.0,3.62,0.0,37.25
AB,2008,BOTH,20to24,Non-Gonococcal Urethritis,121.22,345.0,284600.0,6.52,0.0,121.22
AB,2008,BOTH,20to24,Non-infectious syphilis,3.16,9.0,284600.0,1.05,0.0,3.16
AB,2008,FEMALE,25to29,Chlamydia,945.64,1338.0,141491.0,25.730000000000004,0.0,945.64
AB,2008,FEMALE,25to29,Gonorrhea,101.77,144.0,141491.0,8.48,0.0,101.77
AB,2008,FEMALE,25to29,Infectious syphilis,14.14,20.0,141491.0,3.16,0.0,14.14
AB,2008,FEMALE,25to29,Mucopurulent Cervicitis,64.32,91.0,141491.0,6.74,0.0,64.32
AB,2008,FEMALE,25to29,Non-Gonococcal Urethritis,0.0,0.0,141491.0,1.4100000000000001,0.0,0.0
AB,2008,FEMALE,25to29,Non-infectious syphilis,11.31,16.0,141491.0,2.83,0.0,11.31
AB,2008,MALE,25to29,Chlamydia,636.56,984.0,154582.0,20.230000000000004,0.0,636.56
AB,2008,MALE,25to29,Gonorrhea,157.20000000000002,243.0,154582.0,10.08,0.0,157.20000000000002
AB,2008,MALE,25to29,Infectious syphilis,11.0,17.0,154582.0,2.67,0.0,11.0
AB,2008,MALE,25to29,Mucopurulent Cervicitis,0.0,0.0,154582.0,1.2900000000000003,0.0,0.0
AB,2008,MALE,25to29,Non-Gonococcal Urethritis,181.78000000000003,281.0,154582.0,10.83,0.0,181.78000000000003
AB,2008,MALE,25to29,Non-infectious syphilis,9.700000000000001,15.0,154582.0,2.51,0.0,9.700000000000001
AB,2008,BOTH,25to29,Chlamydia,784.2700000000001,2322.0,296073.0,16.21,0.0,784.2700000000001
AB,2008,BOTH,25to29,Gonorrhea,130.71,387.0,296073.0,6.640000000000001,0.0,130.71
AB,2008,BOTH,25to29,Infectious syphilis,12.5,37.0,296073.0,2.05,0.0,12.5
AB,2008,BOTH,25to29,Mucopurulent Cervicitis,30.740000000000002,91.0,296073.0,3.22,0.0,30.740000000000002
AB,2008,BOTH,25to29,Non-Gonococcal Urethritis,94.91000000000001,281.0,296073.0,5.66,0.0,94.91000000000001
AB,2008,BOTH,25to29,Non-infectious syphilis,10.47,31.0,296073.0,1.8800000000000001,0.0,10.47
AB,2008,FEMALE,30to34,Chlamydia,388.5,503.0,129471.0,17.29,0.0,388.5
AB,2008,FEMALE,30to34,Gonorrhea,54.07,70.0,129471.0,6.46,0.0,54.07
AB,2008,FEMALE,30to34,Infectious syphilis,11.59,15.0,129471.0,2.99,0.0,11.59
AB,2008,FEMALE,30to34,Mucopurulent Cervicitis,28.58,37.0,129471.0,4.7,0.0,28.58
AB,2008,FEMALE,30to34,Non-Gonococcal Urethritis,0.0,0.0,129471.0,1.54,0.0,0.0
AB,2008,FEMALE,30to34,Non-infectious syphilis,16.22,21.0,129471.0,3.54,0.0,16.22
AB,2008,MALE,30to34,Chlamydia,299.03,423.0,141457.0,14.52,0.0,299.03
AB,2008,MALE,30to34,Gonorrhea,98.26,139.0,141457.0,8.33,0.0,98.26
AB,2008,MALE,30to34,Infectious syphilis,16.970000000000002,24.0,141457.0,3.4600000000000004,0.0,16.970000000000002
AB,2008,MALE,30to34,Mucopurulent Cervicitis,0.0,0.0,141457.0,1.4100000000000001,0.0,0.0
AB,2008,MALE,30to34,Non-Gonococcal Urethritis,110.99000000000001,157.0,141457.0,8.850000000000001,0.0,110.99000000000001
AB,2008,MALE,30to34,Non-infectious syphilis,14.14,20.0,141457.0,3.16,0.0,14.14
AB,2008,BOTH,30to34,Chlamydia,341.79,926.0,270928.0,11.21,0.0,341.79
AB,2008,BOTH,30to34,Gonorrhea,77.14000000000001,209.0,270928.0,5.330000000000001,0.0,77.14000000000001
AB,2008,BOTH,30to34,Infectious syphilis,14.39,39.0,270928.0,2.3000000000000003,0.0,14.39
AB,2008,BOTH,30to34,Mucopurulent Cervicitis,13.660000000000002,37.0,270928.0,2.25,0.0,13.660000000000002
AB,2008,BOTH,30to34,Non-Gonococcal Urethritis,57.95,157.0,270928.0,4.62,0.0,57.95
AB,2008,BOTH,30to34,Non-infectious syphilis,15.13,41.0,270928.0,2.3600000000000003,0.0,15.13
AB,2008,FEMALE,35to39,Chlamydia,174.75000000000003,222.0,127038.0,11.72,0.0,174.75000000000003
AB,2008,FEMALE,35to39,Gonorrhea,37.0,47.0,127038.0,5.4,0.0,37.0
AB,2008,FEMALE,35to39,Infectious syphilis,7.08,9.0,127038.0,2.3600000000000003,0.0,7.08
AB,2008,FEMALE,35to39,Mucopurulent Cervicitis,18.89,24.0,127038.0,3.8600000000000003,0.0,18.89
AB,2008,FEMALE,35to39,Non-Gonococcal Urethritis,0.0,0.0,127038.0,1.57,0.0,0.0
AB,2008,FEMALE,35to39,Non-infectious syphilis,15.74,20.0,127038.0,3.52,0.0,15.74
AB,2008,MALE,35to39,Chlamydia,133.29000000000002,184.0,138047.0,9.82,0.0,133.29000000000002
AB,2008,MALE,35to39,Gonorrhea,71.71000000000001,99.0,138047.0,7.21,0.0,71.71000000000001
AB,2008,MALE,35to39,Infectious syphilis,13.04,18.0,138047.0,3.07,0.0,13.04
AB,2008,MALE,35to39,Mucopurulent Cervicitis,0.0,0.0,138047.0,1.4500000000000002,0.0,0.0
AB,2008,MALE,35to39,Non-Gonococcal Urethritis,81.86000000000001,113.0,138047.0,7.7,0.0,81.86000000000001
AB,2008,MALE,35to39,Non-infectious syphilis,15.21,21.0,138047.0,3.3200000000000003,0.0,15.21
AB,2008,BOTH,35to39,Chlamydia,153.16,406.0,265085.0,7.6000000000000005,0.0,153.16
AB,2008,BOTH,35to39,Gonorrhea,55.08,146.0,265085.0,4.56,0.0,55.08
AB,2008,BOTH,35to39,Infectious syphilis,10.190000000000001,27.0,265085.0,1.9600000000000002,0.0,10.190000000000001
AB,2008,BOTH,35to39,Mucopurulent Cervicitis,9.05,24.0,265085.0,1.85,0.0,9.05
AB,2008,BOTH,35to39,Non-Gonococcal Urethritis,42.63,113.0,265085.0,4.01,0.0,42.63
AB,2008,BOTH,35to39,Non-infectious syphilis,15.47,41.0,265085.0,2.4200000000000004,0.0,15.47
AB,2008,FEMALE,40to49,Chlamydia,51.09,140.0,274033.0,4.319999999999999,0.0,51.09
AB,2008,FEMALE,40to49,Gonorrhea,11.680000000000001,32.0,274033.0,2.06,0.0,11.680000000000001
